"id","X1","Y1","X2","Y2","Fill","Stroke","StrokeWidth","StrokeLineJoin","StrokeMiterLimit","SS_Table"
"304","510.652","107.108","508.645","109.001",,"#221F1F","0.250","round","10.000","DROME_LSU"
"305","492.393","110.070","491.152","112.538",,"#221F1F","0.250","round","10.000","DROME_LSU"
"306","508.637","76.704","507.396","79.169",,"#221F1F","0.250","round","10.000","DROME_LSU"
"307","293.442","242.906","296.222","250.680",,"#221F1F","0.250","round","10.000","DROME_LSU"
"308","509.317","123.438","510.067","120.788",,"#221F1F","0.250","round","10.000","DROME_LSU"
"309","536.981","123.002","538.120","120.494",,"#221F1F","0.250","round","10.000","DROME_LSU"
"310","558.940","121.451","558.915","118.697",,"#221F1F","0.250","round","10.000","DROME_LSU"
"311","580.208","149.771","582.962","149.840",,"#221F1F","0.250","round","10.000","DROME_LSU"
"312","581.282","177.409","583.436","179.127",,"#221F1F","0.250","round","10.000","DROME_LSU"
"313","579.131","205.984","581.284","207.703",,"#221F1F","0.250","round","10.000","DROME_LSU"
"314","563.208","183.630","565.962","183.700",,"#221F1F","0.250","round","10.000","DROME_LSU"
"315","565.134","157.713","567.888","157.783",,"#221F1F","0.250","round","10.000","DROME_LSU"
"316","561.099","138.247","561.073","135.493",,"#221F1F","0.250","round","10.000","DROME_LSU"
"317","532.648","139.719","532.623","136.965",,"#221F1F","0.250","round","10.000","DROME_LSU"
"318","500.231","138.247","500.206","135.493",,"#221F1F","0.250","round","10.000","DROME_LSU"
"319","466.451","157.335","468.355","159.337",,"#221F1F","0.250","round","10.000","DROME_LSU"
"320","424.878","188.255","427.633","188.324",,"#221F1F","0.250","round","10.000","DROME_LSU"
"321","424.868","220.137","427.623","220.206",,"#221F1F","0.250","round","10.000","DROME_LSU"
"322","433.381","208.874","435.497","210.639",,"#221F1F","0.250","round","10.000","DROME_LSU"
"323","447.144","205.739","454.711","221.692",,"#221F1F","0.250","round","10.000","DROME_LSU"
"324","454.157","191.577","456.273","193.342",,"#221F1F","0.250","round","10.000","DROME_LSU"
"325","466.026","216.686","468.781","216.754",,"#221F1F","0.250","round","10.000","DROME_LSU"
"326","490.268","211.605","493.022","211.674",,"#221F1F","0.250","round","10.000","DROME_LSU"
"327","490.396","169.840","493.150","169.909",,"#221F1F","0.250","round","10.000","DROME_LSU"
"328","504.917","143.534","503.378","145.819",,"#221F1F","0.250","round","10.000","DROME_LSU"
"329","507.939","175.044","510.694","175.113",,"#221F1F","0.250","round","10.000","DROME_LSU"
"330","522.084","185.993","524.839","186.062",,"#221F1F","0.250","round","10.000","DROME_LSU"
"331","504.754","199.694","506.870","201.459",,"#221F1F","0.250","round","10.000","DROME_LSU"
"332","516.924","221.479","516.898","218.725",,"#221F1F","0.250","round","10.000","DROME_LSU"
"333","546.274","227.190","549.029","227.259",,"#221F1F","0.250","round","10.000","DROME_LSU"
"334","517.322","236.245","517.297","233.491",,"#221F1F","0.250","round","10.000","DROME_LSU"
"335","492.544","252.886","493.985","250.532",,"#221F1F","0.250","round","10.000","DROME_LSU"
"336","480.777","246.482","482.894","248.247",,"#221F1F","0.250","round","10.000","DROME_LSU"
"337","465.212","245.935","469.452","249.383",,"#221F1F","0.250","round","10.000","DROME_LSU"
"338","466.346","271.633","468.462","273.398",,"#221F1F","0.250","round","10.000","DROME_LSU"
"339","450.945","251.084","453.700","251.153",,"#221F1F","0.250","round","10.000","DROME_LSU"
"340","440.633","251.649","440.607","248.896",,"#221F1F","0.250","round","10.000","DROME_LSU"
"341","427.183","255.948","428.624","253.593",,"#221F1F","0.250","round","10.000","DROME_LSU"
"342","434.223","280.530","435.150","277.929",,"#221F1F","0.250","round","10.000","DROME_LSU"
"343","466.542","283.106","468.121","285.365",,"#221F1F","0.250","round","10.000","DROME_LSU"
"344","497.861","269.864","497.836","267.110",,"#221F1F","0.250","round","10.000","DROME_LSU"
"345","507.701","280.311","509.280","282.569",,"#221F1F","0.250","round","10.000","DROME_LSU"
"346","482.545","291.599","484.124","293.857",,"#221F1F","0.250","round","10.000","DROME_LSU"
"347","459.803","306.628","462.558","306.697",,"#221F1F","0.250","round","10.000","DROME_LSU"
"348","459.952","336.050","461.339","333.663",,"#221F1F","0.250","round","10.000","DROME_LSU"
"349","496.821","352.022","498.208","349.634",,"#221F1F","0.250","round","10.000","DROME_LSU"
"350","530.586","354.621","530.561","351.867",,"#221F1F","0.250","round","10.000","DROME_LSU"
"351","516.006","370.087","515.980","367.333",,"#221F1F","0.250","round","10.000","DROME_LSU"
"352","495.470","374.750","498.224","374.820",,"#221F1F","0.250","round","10.000","DROME_LSU"
"353","481.168","374.579","483.922","374.649",,"#221F1F","0.250","round","10.000","DROME_LSU"
"354","473.171","361.099","474.558","358.711",,"#221F1F","0.250","round","10.000","DROME_LSU"
"355","450.170","347.257","451.557","344.870",,"#221F1F","0.250","round","10.000","DROME_LSU"
"356","427.519","348.063","430.272","348.133",,"#221F1F","0.250","round","10.000","DROME_LSU"
"357","413.338","359.222","416.092","359.292",,"#221F1F","0.250","round","10.000","DROME_LSU"
"358","387.612","362.458","390.007","363.821",,"#221F1F","0.250","round","10.000","DROME_LSU"
"359","389.748","391.689","392.502","391.759",,"#221F1F","0.250","round","10.000","DROME_LSU"
"360","414.722","390.192","416.366","392.401",,"#221F1F","0.250","round","10.000","DROME_LSU"
"361","442.167","383.931","444.921","384.000",,"#221F1F","0.250","round","10.000","DROME_LSU"
"362","443.350","355.116","445.375","356.981",,"#221F1F","0.250","round","10.000","DROME_LSU"
"363","459.202","371.857","461.228","373.723",,"#221F1F","0.250","round","10.000","DROME_LSU"
"364","464.945","395.950","464.920","393.196",,"#221F1F","0.250","round","10.000","DROME_LSU"
"365","490.978","393.803","492.622","396.012",,"#221F1F","0.250","round","10.000","DROME_LSU"
"366","530.462","395.541","530.437","392.787",,"#221F1F","0.250","round","10.000","DROME_LSU"
"367","533.191","410.295","533.166","407.541",,"#221F1F","0.250","round","10.000","DROME_LSU"
"368","506.581","409.875","508.226","412.084",,"#221F1F","0.250","round","10.000","DROME_LSU"
"369","467.851","410.930","467.825","408.176",,"#221F1F","0.250","round","10.000","DROME_LSU"
"370","460.661","431.419","463.415","431.489",,"#221F1F","0.250","round","10.000","DROME_LSU"
"371","454.970","459.745","456.614","461.954",,"#221F1F","0.250","round","10.000","DROME_LSU"
"372","443.172","439.368","445.507","437.907",,"#221F1F","0.250","round","10.000","DROME_LSU"
"373","436.405","409.687","438.256","407.646",,"#221F1F","0.250","round","10.000","DROME_LSU"
"374","405.771","410.506","405.745","407.752",,"#221F1F","0.250","round","10.000","DROME_LSU"
"375","398.137","421.401","400.891","421.471",,"#221F1F","0.250","round","10.000","DROME_LSU"
"376","489.484","426.167","489.459","423.413",,"#221F1F","0.250","round","10.000","DROME_LSU"
"377","522.720","426.094","522.694","423.340",,"#221F1F","0.250","round","10.000","DROME_LSU"
"378","546.456","413.765","548.101","415.974",,"#221F1F","0.250","round","10.000","DROME_LSU"
"379","560.421","394.243","563.175","394.313",,"#221F1F","0.250","round","10.000","DROME_LSU"
"380","566.235","362.163","567.880","364.372",,"#221F1F","0.250","round","10.000","DROME_LSU"
"381","575.231","391.725","577.790","390.706",,"#221F1F","0.250","round","10.000","DROME_LSU"
"382","594.189","417.274","596.748","416.256",,"#221F1F","0.250","round","10.000","DROME_LSU"
"383","592.779","450.473","595.316","451.545",,"#221F1F","0.250","round","10.000","DROME_LSU"
"384","575.052","475.317","577.806","475.388",,"#221F1F","0.250","round","10.000","DROME_LSU"
"385","580.729","505.597","583.483","505.667",,"#221F1F","0.250","round","10.000","DROME_LSU"
"386","575.052","535.537","577.806","535.607",,"#221F1F","0.250","round","10.000","DROME_LSU"
"387","560.421","532.778","563.175","532.849",,"#221F1F","0.250","round","10.000","DROME_LSU"
"388","555.701","507.030","558.455","507.101",,"#221F1F","0.250","round","10.000","DROME_LSU"
"389","560.903","478.317","563.657","478.388",,"#221F1F","0.250","round","10.000","DROME_LSU"
"390","549.017","453.565","550.869","451.527",,"#221F1F","0.250","round","10.000","DROME_LSU"
"391","523.475","441.102","523.449","438.348",,"#221F1F","0.250","round","10.000","DROME_LSU"
"392","494.277","442.136","494.252","439.382",,"#221F1F","0.250","round","10.000","DROME_LSU"
"393","410.435","438.263","410.409","435.509",,"#221F1F","0.250","round","10.000","DROME_LSU"
"394","418.963","417.198","420.607","419.407",,"#221F1F","0.250","round","10.000","DROME_LSU"
"395","434.151","438.835","436.486","437.374",,"#221F1F","0.250","round","10.000","DROME_LSU"
"396","430.944","469.607","433.698","469.678",,"#221F1F","0.250","round","10.000","DROME_LSU"
"397","433.128","503.603","435.163","505.458",,"#221F1F","0.250","round","10.000","DROME_LSU"
"398","431.058","525.856","433.812","525.927",,"#221F1F","0.250","round","10.000","DROME_LSU"
"399","415.110","534.126","417.864","534.196",,"#221F1F","0.250","round","10.000","DROME_LSU"
"400","416.513","506.606","419.267","506.677",,"#221F1F","0.250","round","10.000","DROME_LSU"
"401","414.167","480.308","416.921","480.378",,"#221F1F","0.250","round","10.000","DROME_LSU"
"402","417.087","454.910","419.422","453.449",,"#221F1F","0.250","round","10.000","DROME_LSU"
"403","405.761","455.500","407.405","457.709",,"#221F1F","0.250","round","10.000","DROME_LSU"
"404","407.422","338.855","407.396","335.287",,"#221F1F","0.250","round","10.000","DROME_LSU"
"405","272.694","323.512","275.948","323.525",,"#221F1F","0.250","round","10.000","DROME_LSU"
"406","291.751","327.568","289.029","327.117",,"#221F1F","0.250","round","10.000","DROME_LSU"
"407","501.065","599.205","497.812","599.231",,"#221F1F","0.250","round","10.000","DROME_LSU"
"408","523.058","596.977","521.880","595.000",,"#221F1F","0.250","round","10.000","DROME_LSU"
"409","551.596","588.844","550.811","586.682",,"#221F1F","0.250","round","10.000","DROME_LSU"
"410","395.887","464.272","392.633","464.299",,"#221F1F","0.250","round","10.000","DROME_LSU"
"411","396.112","557.380","392.858","557.406",,"#221F1F","0.250","round","10.000","DROME_LSU"
"412","427.075","586.362","425.418","589.163",,"#221F1F","0.250","round","10.000","DROME_LSU"
"413","457.205","576.311","458.883","578.159",,"#221F1F","0.250","round","10.000","DROME_LSU"
"414","440.227","574.311","437.143","575.350",,"#221F1F","0.250","round","10.000","DROME_LSU"
"415","453.500","550.358","455.914","552.541",,"#221F1F","0.250","round","10.000","DROME_LSU"
"416","470.475","534.358","467.391","535.397",,"#221F1F","0.250","round","10.000","DROME_LSU"
"417","496.970","528.481","493.798","529.210",,"#221F1F","0.250","round","10.000","DROME_LSU"
"418","481.759","550.919","478.505","550.945",,"#221F1F","0.250","round","10.000","DROME_LSU"
"419","474.035","576.536","471.354","578.382",,"#221F1F","0.250","round","10.000","DROME_LSU"
"420","493.688","579.068","492.506","583.234",,"#221F1F","0.250","round","10.000","DROME_LSU"
"421","506.399","575.012","508.074","577.802",,"#221F1F","0.250","round","10.000","DROME_LSU"
"422","432.298","771.927","599.131","771.927",,"#221F1F","1.000","round","10.000","DROME_LSU"
"423","295.334","383.161","296.418","381.144",,"#211E1F","0.250","round","10.000","DROME_SSU"
"424","274.914","355.487","274.874","353.197",,"#211E1F","0.250","round","10.000","DROME_SSU"
"425","226.145","508.432","228.333","507.758",,"#211E1F","0.250","round","10.000","DROME_SSU"
"426","169.722","145.608","169.682","143.318",,"#211E1F","0.250","round","10.000","DROME_SSU"
"427","248.576","384.703","246.984","383.057",,"#211E1F","0.250","round","10.000","DROME_SSU"
"428","218.243","388.628","212.048","391.960",,"#211E1F","0.250","round","10.000","DROME_SSU"
"429","221.232","439.049","223.132","437.770",,"#211E1F","0.250","round","10.000","DROME_SSU"
"430","236.646","448.977","236.606","446.688",,"#211E1F","0.250","round","10.000","DROME_SSU"
"431","265.956","439.126","264.640","436.413",,"#211E1F","0.250","round","10.000","DROME_SSU"
"432","273.698","455.159","272.383","452.446",,"#211E1F","0.250","round","10.000","DROME_SSU"
"433","238.242","471.938","235.806","471.938",,"#211E1F","0.250","round","10.000","DROME_SSU"
"434","224.088","552.028","221.652","552.028",,"#211E1F","0.250","round","10.000","DROME_SSU"
"435","226.195","589.292","223.985","588.265",,"#211E1F","0.250","round","10.000","DROME_SSU"
"436","237.044","595.282","237.004","592.993",,"#211E1F","0.250","round","10.000","DROME_SSU"
"437","242.734","616.397","243.875","612.313",,"#211E1F","0.250","round","10.000","DROME_SSU"
"438","281.649","615.861","281.609","613.572",,"#211E1F","0.250","round","10.000","DROME_SSU"
"439","273.816","635.097","273.776","632.808",,"#211E1F","0.250","round","10.000","DROME_SSU"
"440","238.454","633.552","238.414","631.263",,"#211E1F","0.250","round","10.000","DROME_SSU"
"441","225.424","659.484","224.173","657.566",,"#211E1F","0.250","round","10.000","DROME_SSU"
"442","223.973","691.733","222.102","690.413",,"#211E1F","0.250","round","10.000","DROME_SSU"
"443","206.883","666.253","208.723","664.892",,"#211E1F","0.250","round","10.000","DROME_SSU"
"444","181.467","669.441","180.570","667.336",,"#211E1F","0.250","round","10.000","DROME_SSU"
"445","156.032","701.360","155.992","699.071",,"#211E1F","0.250","round","10.000","DROME_SSU"
"446","117.754","690.732","117.714","688.443",,"#211E1F","0.250","round","10.000","DROME_SSU"
"447","132.941","671.979","131.007","670.752",,"#211E1F","0.250","round","10.000","DROME_SSU"
"448","149.299","641.890","147.365","640.663",,"#211E1F","0.250","round","10.000","DROME_SSU"
"449","175.218","654.602","174.321","652.496",,"#211E1F","0.250","round","10.000","DROME_SSU"
"450","200.512","635.875","203.598","631.407",,"#211E1F","0.250","round","10.000","DROME_SSU"
"451","168.772","633.696","168.732","631.407",,"#211E1F","0.250","round","10.000","DROME_SSU"
"452","185.519","616.905","185.479","614.616",,"#211E1F","0.250","round","10.000","DROME_SSU"
"453","207.877","590.663","205.441","590.663",,"#211E1F","0.250","round","10.000","DROME_SSU"
"454","207.384","544.439","205.049","546.395",,"#211E1F","0.250","round","10.000","DROME_SSU"
"455","193.558","551.157","192.429","548.997",,"#211E1F","0.250","round","10.000","DROME_SSU"
"456","163.342","563.828","163.302","561.539",,"#211E1F","0.250","round","10.000","DROME_SSU"
"457","130.522","549.732","128.578","548.262",,"#211E1F","0.250","round","10.000","DROME_SSU"
"458","170.202","547.095","169.386","544.956",,"#211E1F","0.250","round","10.000","DROME_SSU"
"459","190.438","528.863","189.012","526.887",,"#211E1F","0.250","round","10.000","DROME_SSU"
"460","191.513","520.541","191.172","518.128",,"#211E1F","0.250","round","10.000","DROME_SSU"
"461","181.115","507.898","178.891","506.901",,"#211E1F","0.250","round","10.000","DROME_SSU"
"462","207.877","495.594","205.441","495.594",,"#211E1F","0.250","round","10.000","DROME_SSU"
"463","180.910","499.542","180.079","497.409",,"#211E1F","0.250","round","10.000","DROME_SSU"
"464","182.715","482.088","181.571","480.105",,"#211E1F","0.250","round","10.000","DROME_SSU"
"465","180.667","465.448","178.920","467.145",,"#211E1F","0.250","round","10.000","DROME_SSU"
"466","206.953","450.852","205.263","449.097",,"#211E1F","0.250","round","10.000","DROME_SSU"
"467","199.252","429.468","197.943","431.521",,"#211E1F","0.250","round","10.000","DROME_SSU"
"468","176.113","427.300","176.073","425.011",,"#211E1F","0.250","round","10.000","DROME_SSU"
"469","154.938","404.652","154.898","402.363",,"#211E1F","0.250","round","10.000","DROME_SSU"
"470","197.943","405.069","197.097","402.942",,"#211E1F","0.250","round","10.000","DROME_SSU"
"471","178.869","391.944","178.829","389.655",,"#211E1F","0.250","round","10.000","DROME_SSU"
"472","140.687","379.978","138.250","379.978",,"#211E1F","0.250","round","10.000","DROME_SSU"
"473","178.849","375.470","178.809","373.181",,"#211E1F","0.250","round","10.000","DROME_SSU"
"474","196.933","368.584","194.502","368.738",,"#211E1F","0.250","round","10.000","DROME_SSU"
"475","168.128","343.558","169.375","341.639",,"#211E1F","0.250","round","10.000","DROME_SSU"
"476","187.030","335.369","189.279","334.941",,"#211E1F","0.250","round","10.000","DROME_SSU"
"477","211.002","362.412","211.303","358.450",,"#211E1F","0.250","round","10.000","DROME_SSU"
"478","217.928","357.361","218.078","355.078",,"#211E1F","0.250","round","10.000","DROME_SSU"
"479","228.586","289.704","229.251","287.514",,"#211E1F","0.250","round","10.000","DROME_SSU"
"480","236.400","325.763","233.965","325.841",,"#211E1F","0.250","round","10.000","DROME_SSU"
